77.93052339,6.225819909,15.8436567,34.40941079,18.07591659,47.51467262,2
51.22819136,19.87760662,28.89420202,39.79037229,43.74146365,16.46816406,3
35.43913652,4.556943491,60.00391999,90.27509737,7.323845248,2.401057386,3
66.50459073,32.50537391,0.990035356,85.92340566,10.97667279,3.099921546,1
67.26455392,17.17920345,15.55624263,85.37301566,8.240090064,6.386894278,1
42.90706777,7.304956022,49.78797621,86.1794011,9.289446511,4.531152392,2
87.32815053,0.468753676,12.2030958,39.42168153,50.16606586,10.41225262,2
52.70865755,25.52143306,21.76990939,34.15293839,43.09970855,22.74735306,3
86.38642511,12.04866868,1.564906217,34.50756577,25.17293283,40.3195014,3
69.7877295,4.109177863,26.10309264,56.48414862,24.60781004,18.90804135,2
74.64810437,6.722992173,18.62890345,28.14265088,32.55816333,39.29918579,2
9.317161573,30.02807708,60.65476135,19.58811759,58.7901097,21.6217727,4
14.52124946,82.91164491,2.567105634,7.506198174,70.31502529,22.17877654,3
43.15244815,20.76584181,36.08171004,29.54995099,35.33416046,35.11588855,2
27.14474308,66.1367728,6.718484122,36.22195274,49.00638115,14.77166612,3
23.94713152,20.26068339,55.79218509,46.75426682,40.30526354,12.94046964,4
90.06231584,9.308258989,0.629425172,75.46692709,12.99962021,11.5334527,1
78.23354723,9.882017301,11.88443547,87.39509949,4.986312841,7.618587665,1
89.04068254,0.18287724,10.77644022,72.88686041,20.73710836,6.376031226,1
45.99717681,6.432438007,47.57038518,14.19572557,65.87633003,19.9279444,3
86.11063819,10.60664882,3.282712986,94.74173214,2.395161094,2.863106765,1
78.28103575,8.425730505,13.29323374,43.64271626,41.42095333,14.93633041,2
74.50874824,8.720764824,16.77048694,7.418952112,19.11832096,73.46272692,4
77.49814892,7.908791194,14.59305989,69.44450858,17.24429647,13.31119495,2
91.74652084,7.541531448,0.711947713,10.27629877,82.86288714,6.860814086,3
9.337329963,84.68020033,5.982469705,85.18437828,6.625359974,8.190261744,2
82.65362413,14.76644733,2.579928544,66.42868129,13.67163607,19.89968264,2
52.01880489,18.80302246,29.17817265,3.173150371,90.01642425,6.810425374,3
61.19065753,4.343512845,34.46582963,17.51212252,16.5971301,65.89074737,4
74.41921406,5.21756156,20.36322438,77.30926987,14.43348217,8.257247966,2
9.426377758,46.4554704,44.11815185,93.36214765,6.098097608,0.539754744,3
36.69536155,62.21915749,1.085480953,84.35350992,7.58428898,8.062201095,2
56.10413852,20.42096469,23.47489679,36.96648452,31.70141858,31.3320969,3
59.03819121,1.837562222,39.12424657,34.81920191,57.22349041,7.957307674,3
32.31159989,36.29101411,31.39738599,78.74685066,9.625027078,11.62812226,2
11.88744878,30.87285029,57.23970092,24.00501043,7.94143418,68.05355539,4
14.50661744,73.27920749,12.21417507,17.47319614,56.71389218,25.81291168,3
34.58639752,18.997977,46.41562549,40.42674546,4.580476341,54.9927782,4
37.19627682,25.16037158,37.6433516,34.58167366,35.39489173,30.02343461,3
47.28402036,49.13123999,3.584739652,0.873108458,50.27434804,48.8525435,3
14.13683969,16.53066534,69.33249498,53.56318535,34.47192626,11.9648884,3
44.1796808,43.02692564,12.79339356,45.15037393,46.86297243,7.986653634,1
80.79567837,7.5658186,11.63850303,67.70845911,3.703190696,28.5883502,1
35.55259684,18.63937978,45.80802339,96.41864837,0.455691772,3.125659861,2
18.70616612,43.82395972,37.46987416,41.92896146,8.765654436,49.3053841,4
47.17868471,17.25464484,35.56667046,49.8017435,8.899511725,41.29874477,3
66.04713268,32.63517582,1.317691502,1.722798658,15.02831227,83.24888907,3
20.96562339,7.328920785,71.70545583,60.96071839,17.31175937,21.72752223,3
4.349283944,28.4399644,67.21075165,41.92340506,3.746929179,54.32966576,4
11.1340356,34.20869679,54.65726761,21.42592041,30.02908329,48.54499631,5
37.93686402,19.01409804,43.04903794,43.38452268,50.30829588,6.307181441,3
19.20546867,80.58784707,0.20668426,86.5891186,3.12828592,10.28259548,2
67.90704704,24.21006596,7.882887002,75.51441651,3.501986898,20.98359659,1
0.512990428,15.21733566,84.26967392,37.62224599,0.329425336,62.04832867,5
0.067723933,38.27662598,61.65565009,45.14930755,30.78063669,24.07005576,4
98.66611227,0.047828725,1.286059004,29.36601697,14.72911452,55.9048685,3
39.36389337,21.1768649,39.45924173,93.87409403,1.082095245,5.043810725,2
27.21510753,32.98289105,39.80200142,75.4971999,1.695132516,22.80766758,3
41.96805274,25.44513576,32.58681149,78.42636311,15.55198944,6.021647449,2
65.80632091,10.78000473,23.41367436,54.16852596,1.909215112,43.92225893,3
0.702869213,8.855493664,90.44163712,66.61524774,11.03229733,22.35245492,4
9.791354347,55.28782037,34.92082528,52.07979951,39.07170732,8.848493176,3
56.10967783,39.00631497,4.884007197,25.48092277,17.34211493,57.1769623,3
45.50221644,8.41293981,46.08484375,73.45277515,11.04801456,15.49921029,2
58.73038129,33.19963641,8.069982298,36.6451946,33.98765123,29.36715417,2
79.45869578,18.61440671,1.926897507,77.70677661,15.18677212,7.106451274,1
61.33280946,0.20151097,38.46567957,52.19544834,14.17379915,33.63075251,2
78.47101569,14.43981289,7.08917142,10.36311049,60.02402661,29.6128629,2
36.41957211,6.709573462,56.87085443,40.29093954,34.18617627,25.52288419,3
6.911953518,53.89708866,39.19095782,98.85578047,0.730334039,0.413885486,3
64.41820525,26.51016411,9.071630637,78.84059726,15.92692225,5.232480494,1
58.68642986,8.251348084,33.06222205,20.88479358,3.261629495,75.85357693,4
24.18452222,63.86717036,11.94830742,91.69875397,0.202266833,8.098979194,2
62.33109402,11.06915224,26.59975374,97.80557931,0.701311534,1.49310916,2
74.99629202,7.04396729,17.95974069,78.64033162,21.31853031,0.041138078,2
21.90757012,31.37678026,46.71564962,65.55026152,9.833656636,24.61608184,4
8.166484645,61.55626322,30.27725213,92.92593432,5.027335661,2.046730017,4
41.34637583,0.144654101,58.50897007,80.35986142,6.689015837,12.95112274,4
91.71643563,3.184133626,5.099430748,81.11108457,1.920602206,16.96831322,2
22.98034502,55.59657122,21.42308376,92.00790052,1.102016621,6.890082856,3
79.68971953,6.220246357,14.09003411,21.85679163,69.49728314,8.645925224,2
57.56798824,26.12324162,16.30877014,64.43361692,23.21685967,12.34952341,3
83.10723561,8.737249815,8.155514574,63.03606862,10.32693904,26.63699234,4
83.57891401,13.8074958,2.613590184,55.18098304,25.50431074,19.31470622,4
70.90230059,15.30171753,13.79598188,54.08773315,14.38996291,31.52230394,3
92.8017855,4.497348388,2.700866108,37.7440413,35.19905531,27.05690339,2
18.24865017,30.09017483,51.66117501,63.19729015,25.84047952,10.96223033,4
19.6272559,67.71248232,12.66026178,30.96483917,22.24754402,46.78761681,4
0.532347569,27.94630597,71.52134646,66.35228666,22.3214464,11.32626693,5
63.09270921,8.192973576,28.71431722,44.65113996,3.664629924,51.68423011,3
16.45403335,0.956307419,82.58965923,11.00739505,50.56468402,38.42792093,5
32.24893375,34.94344721,32.80761903,36.1731531,26.09991815,37.72692876,4
30.15526322,6.293584581,63.5511522,43.26833914,20.19040522,36.54125564,4
73.59081853,0.00816439,26.40101708,89.14549987,9.773493392,1.081006736,2
12.16565107,81.86787357,5.96647536,71.11823533,15.21905541,13.66270926,2
45.90051032,51.62594914,2.473540543,28.32573563,57.38549993,14.28876444,2
86.13662023,9.35941292,4.503966851,35.61323749,5.267073289,59.11968922,3
16.34211727,39.26289717,44.39498556,73.27527343,8.103282196,18.62144438,3
64.70569082,16.4189731,18.87533608,83.20378345,0.832482871,15.96373368,2
33.13751454,7.475965124,59.38652033,76.21580561,0.405001013,23.37919337,4
76.62138657,9.875573873,13.50303955,53.77684334,3.243476015,42.97968064,3
2.644663775,96.67396862,0.681367604,52.55835993,42.59419867,4.847441398,3
31.42390725,38.77661659,29.79947616,51.5602051,8.659133525,39.78066138,4
28.61788402,11.68667392,59.69544206,77.68870997,3.797415026,18.513875,4
69.73637617,28.57688697,1.686736855,88.55598226,0.226367078,11.21765066,1
11.30573198,5.792228356,82.90203966,54.02026469,18.18250477,27.79723054,4
75.54229183,12.40905654,12.04865163,62.21218446,22.24059689,15.54721865,1
24.93883756,5.743739724,69.31742272,79.36564994,15.57239297,5.061957093,3
6.502014475,82.80709725,10.69088828,31.81671351,31.00579492,37.17749157,3
16.11955251,2.339145375,81.54130211,69.90117128,28.64133995,1.457488773,4
74.79852553,13.22341295,11.97806152,17.52459066,6.227518419,76.24789092,3
36.00063034,15.20593025,48.79343942,64.48234936,15.61772297,19.89992766,2
93.17224233,6.302472319,0.525285354,50.286865,19.05845202,30.65468299,1
30.29852645,55.80963247,13.89184107,66.38669147,2.034263444,31.57904509,2
89.48359105,1.510555561,9.005853386,22.38970301,15.35103632,62.25926067,2
45.67253114,45.66337802,8.664090842,42.7026447,49.80889282,7.488462483,2
7.965642107,1.794095773,90.24026212,35.05654766,22.10681686,42.83663548,5
18.35830562,56.56203169,25.07966268,7.847828291,91.55534822,0.596823491,3
71.65047031,8.710948423,19.63858127,95.63163325,2.224893964,2.143472791,1
85.48057111,6.408977234,8.11045166,81.29137798,6.401290657,12.30733136,1
85.97409564,6.230159808,7.795744549,75.9083325,9.487031801,14.6046357,1
6.117449896,42.14406374,51.73848637,27.425318,47.8565019,24.7181801,3
57.35635028,38.404799,4.238850718,88.04933435,8.276866817,3.673798834,1
33.39240182,37.86281755,28.74478064,16.07927944,59.50991992,24.41080065,3
93.13299764,5.157193314,1.709809048,92.3819699,0.27563941,7.342390693,1
8.448926735,68.30912731,23.24194596,8.086380214,86.35833599,5.555283793,3
89.44433286,8.448723205,2.106943935,1.932218072,71.31664106,26.75114087,2
47.9219218,24.96450576,27.11357244,98.00350238,0.379275577,1.617222045,1
84.47290562,5.383743383,10.14335099,43.61501999,49.78545026,6.599529748,1
73.87174277,6.17802167,19.95023556,88.89729945,0.427122245,10.6755783,1
71.49858228,13.44465252,15.0567652,36.39231741,16.0137558,47.59392679,2
77.28308242,8.847501525,13.86941605,40.15498989,52.56942641,7.275583698,1
31.21356411,6.873760581,61.91267531,15.56707229,50.07163374,34.36129397,4
72.32170868,15.73133301,11.94695831,26.14186088,51.26978452,22.58835461,1
67.58175903,6.034239494,26.38400148,25.73764136,73.35305154,0.909307103,1
47.97016813,48.3490457,3.680786167,65.24801835,20.37868339,14.37329825,1
4.124754905,27.58133274,68.29391235,5.477587406,56.85832088,37.66409171,4
31.50008692,52.53366818,15.9662449,49.62618237,39.76989797,10.60391966,3
95.04069958,3.101772679,1.857527741,75.38300953,18.81330785,5.803682618,1
80.44661306,9.469093596,10.08429334,67.44725055,27.88903072,4.663718731,1
96.81527789,2.147003882,1.037718232,45.93808381,20.66867739,33.39323881,1
16.88873,5.927588637,77.18368136,22.56119318,13.66705012,63.7717567,5
5.124978355,3.26452068,91.61050096,63.21009681,26.07880131,10.71110189,4
19.6274637,50.06874725,30.30378905,10.66521313,28.91015805,60.42462882,4
41.86440438,8.121617922,50.0139777,83.22681506,12.40226786,4.370917088,2
47.12025494,7.908668465,44.9710766,50.24444469,18.53932873,31.21622658,3
11.24943409,47.15708285,41.59348305,83.77189205,8.536910628,7.691197324,2
65.69490665,27.26491153,7.040181825,21.54547395,67.65391183,10.80061422,2
55.24269041,6.074864416,38.68244517,25.45113321,34.11824805,40.43061874,3
59.5640178,8.234693297,32.20128891,10.38780201,34.07823279,55.5339652,3
8.17602578,41.82369545,50.00027877,32.65784597,3.917883015,63.42427102,4
60.85237158,9.216339756,29.93128867,89.87484738,2.140997212,7.984155412,1
9.872158628,28.74231497,61.3855264,98.15923969,1.11769963,0.723060681,1
62.94165049,2.110130388,34.94821912,52.58517088,35.95063782,11.4641913,1
4.485194228,25.06372895,70.45107682,65.34587009,31.15779405,3.496335861,3
92.46011721,3.663233424,3.876649369,48.79889043,0.470460015,50.73064956,2
14.01487719,6.112552261,79.87257054,13.90649575,33.51808892,52.57541532,4
38.9692774,9.855038207,51.17568439,78.15809794,4.194479247,17.64742282,2
40.19330825,55.86598817,3.940703587,94.46254351,2.359408326,3.178048161,1
